customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,churn_probability,risk_band,revenue_at_risk
CUST103839,Female,1,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,58.36,623.59,Yes,1,0.663,Medium,38.69
CUST103840,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.72,993.32,Yes,1,0.6696,Medium,35.97
CUST103841,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.77,3825.08,Yes,1,0.6852,Medium,60.82
CUST103842,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.24,1473.54,Yes,1,0.7417,High,72.12
CUST103843,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),68.79,2157.98,No,0,0.4391,Medium,30.21
CUST103844,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),102.34,1473.87,No,0,0.4922,Medium,50.37
CUST103845,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),107.48,1166.31,Yes,1,0.3734,Low,40.13
CUST103846,Female,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),61.92,1387.75,Yes,1,0.2663,Low,16.49
CUST103847,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,96.16,255.82,Yes,1,0.8218,High,79.02
CUST103848,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,56.39,783.41,Yes,1,0.4334,Medium,24.44
CUST103849,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),94.72,4712.33,No,0,0.4154,Medium,39.35
CUST103850,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.76,2793.44,Yes,1,0.6321,Medium,58.63
CUST103851,Male,0,No,No,22,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.95,1508.65,Yes,1,0.6894,Medium,46.16
CUST103852,Male,1,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,1947.8,Yes,1,0.7083,High,69.48
CUST103853,Male,0,Yes,No,44,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,54.2,2350.69,No,0,0.145,Low,7.86
CUST103854,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),102.78,1419.44,No,0,0.4726,Medium,48.57
CUST103855,Female,0,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,76.07,1269.16,No,0,0.2347,Low,17.85
CUST103856,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,60.75,132.17,Yes,1,0.5199,Medium,31.58
CUST103857,Male,0,No,No,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.44,1419.24,Yes,1,0.5072,Medium,35.73
CUST103858,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.49,3370.15,Yes,1,0.6934,Medium,75.23
CUST103859,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),49.59,732.11,No,0,0.2739,Low,13.58
CUST103860,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,108.79,3055.51,Yes,1,0.562,Medium,61.14
CUST103861,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),100.7,1725.1,Yes,1,0.7786,High,78.4
CUST103862,Male,1,No,No,29,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.47,2249.24,No,0,0.545,Medium,41.68
CUST103863,Female,0,No,No,24,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),58.32,1405.75,Yes,1,0.3009,Low,17.55
CUST103864,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,63.67,743.31,Yes,1,0.3785,Low,24.1
CUST103865,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,117.92,2137.38,No,0,0.5841,Medium,68.87
CUST103866,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.16,2203.02,Yes,1,0.6456,Medium,71.77
CUST103867,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,96.62,1939.39,Yes,1,0.3739,Low,36.12
CUST103868,Male,1,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),103.69,6150.73,No,0,0.3164,Low,32.81
CUST103869,Female,1,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),96.29,1930.77,No,0,0.7264,High,69.95
CUST103870,Male,0,No,No,51,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),52.49,2691.62,No,0,0.1577,Low,8.28
CUST103871,Male,1,Yes,No,9,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.05,744.52,Yes,1,0.6873,Medium,59.15
CUST103872,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.26,1630.32,No,0,0.2484,Low,14.22
CUST103873,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,89.66,3263.79,Yes,1,0.7742,High,69.42
CUST103874,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),86.26,552.44,No,0,0.342,Low,29.5
CUST103875,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,69.22,2187.57,No,0,0.2438,Low,16.88
CUST103876,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),73.28,287.45,No,0,0.2595,Low,19.02
CUST103877,Male,1,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),59.31,761.98,No,0,0.2155,Low,12.78
CUST103878,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.87,2194.41,Yes,1,0.3853,Low,38.48
CUST103879,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.46,5511.0,Yes,1,0.6991,Medium,63.94
CUST103880,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),84.48,2672.04,Yes,1,0.4427,Medium,37.4
CUST103881,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),108.54,1406.85,No,0,0.3154,Low,34.23
CUST103882,Female,1,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,107.52,4630.2,Yes,1,0.6369,Medium,68.48
CUST103883,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,684.03,Yes,1,0.6995,Medium,57.01
CUST103884,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.67,383.04,No,0,0.3983,Low,40.1
CUST103885,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.95,850.65,No,0,0.4499,Medium,13.47
CUST103886,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.92,949.33,No,0,0.2803,Low,17.63
CUST103887,Male,0,Yes,No,23,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.5,1296.81,Yes,1,0.4794,Medium,26.6
CUST103888,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.42,742.94,Yes,1,0.8048,High,83.23
CUST103889,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,67.79,3105.57,Yes,1,0.3037,Low,20.58
CUST103890,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),92.88,4055.24,No,0,0.2898,Low,26.91
CUST103891,Female,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,138.42,No,0,0.3609,Low,6.5
CUST103892,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.97,868.92,No,0,0.6451,Medium,63.85
CUST103893,Male,0,No,Yes,51,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.37,3421.74,Yes,1,0.5677,Medium,38.24
CUST103894,Female,1,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.79,278.1,No,0,0.3072,Low,5.77
CUST103895,Female,1,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),107.77,852.61,Yes,1,0.4522,Medium,48.74
CUST103896,Female,0,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.28,2029.32,No,0,0.5569,Medium,45.26
CUST103897,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.6,1633.49,Yes,1,0.7612,High,81.14
CUST103898,Male,1,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.82,493.54,Yes,1,0.5418,Medium,31.87
CUST103899,Female,0,No,Yes,61,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),66.29,4037.14,Yes,1,0.2052,Low,13.6
CUST103900,Female,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),59.99,235.53,No,0,0.2741,Low,16.45
CUST103901,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,107.78,2006.99,Yes,1,0.7689,High,82.88
CUST103902,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.29,3424.1,No,0,0.4496,Medium,41.49
CUST103903,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.32,4916.79,No,0,0.588,Medium,60.75
CUST103904,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,94.82,3013.7,Yes,1,0.503,Medium,47.7
CUST103905,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),90.11,3490.34,No,0,0.3663,Low,33.0
CUST103906,Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),94.58,3331.04,No,0,0.3218,Low,30.44
CUST103907,Female,0,No,No,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.89,1544.49,Yes,1,0.5473,Medium,38.25
CUST103908,Male,0,Yes,No,11,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,63.32,708.69,Yes,1,0.2759,Low,17.47
CUST103909,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.34,1625.63,No,0,0.6594,Medium,68.15
CUST103910,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.81,672.32,Yes,1,0.6555,Medium,47.07
CUST103911,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),94.31,2264.24,No,0,0.3457,Low,32.6
CUST103912,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,62.69,664.38,Yes,1,0.47,Medium,29.46
CUST103913,Female,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),95.89,1813.67,No,0,0.4031,Medium,38.66
CUST103914,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),96.39,1770.25,No,0,0.6843,Medium,65.96
CUST103915,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.27,2395.56,Yes,1,0.8046,High,71.82
CUST103916,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,84.58,1614.1,No,0,0.5386,Medium,45.55
CUST103917,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),97.94,1960.07,Yes,1,0.6251,Medium,61.22
CUST103918,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,92.59,634.58,Yes,1,0.5351,Medium,49.54
CUST103919,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.87,1296.78,No,0,0.7492,High,74.08
CUST103920,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.14,66.82,No,0,0.563,Medium,32.17
CUST103921,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.42,2924.52,Yes,1,0.8087,High,76.35
CUST103922,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.17,1852.6,Yes,1,0.6855,Medium,74.84
CUST103923,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,95.29,1409.96,No,0,0.3993,Low,38.05
CUST103924,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),66.13,1555.1,No,0,0.2801,Low,18.52
CUST103925,Female,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.92,1577.24,No,0,0.5814,Medium,41.23
CUST103926,Female,1,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),107.77,2573.02,No,0,0.6939,Medium,74.78
CUST103927,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),89.83,2434.74,Yes,1,0.4945,Medium,44.42
CUST103928,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.04,1090.37,Yes,1,0.6564,Medium,37.44
CUST103929,Female,1,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.93,298.63,No,0,0.1886,Low,6.21
CUST103930,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.84,823.06,Yes,1,0.6618,Medium,74.01
CUST103931,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,102.85,1207.75,No,0,0.4114,Medium,42.32
CUST103932,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,95.82,5361.04,Yes,1,0.4554,Medium,43.64
CUST103933,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),86.96,1825.42,Yes,1,0.3987,Low,34.67
CUST103934,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,54.29,1585.19,No,0,0.2087,Low,11.33
CUST103935,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.48,1205.31,Yes,1,0.4737,Medium,35.76
CUST103936,Female,0,Yes,No,18,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.42,1792.39,No,0,0.2557,Low,25.67
CUST103937,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.45,977.54,No,0,0.7343,High,67.15
CUST103938,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.71,3075.03,Yes,1,0.6736,Medium,69.18
CUST103939,Female,1,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.09,1524.26,Yes,1,0.814,High,74.15
CUST103940,Female,1,Yes,Yes,32,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.74,1639.43,Yes,1,0.6077,Medium,30.83
CUST103941,Male,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.01,188.18,Yes,1,0.6198,Medium,44.63
CUST103942,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.18,2320.33,No,0,0.1899,Low,13.33
CUST103943,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.82,1078.98,Yes,1,0.7403,High,77.6
CUST103944,Male,0,No,No,11,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,63.54,723.37,Yes,1,0.2686,Low,17.07
CUST103945,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,83.34,3256.09,No,0,0.441,Medium,36.75
CUST103946,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.23,4122.77,No,0,0.6066,Medium,59.59
CUST103947,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),65.55,1459.25,Yes,1,0.2643,Low,17.33
CUST103948,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,90.2,3641.88,Yes,1,0.5719,Medium,51.59
CUST103949,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.87,394.86,Yes,1,0.4034,Medium,12.86
CUST103950,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),59.35,862.18,Yes,1,0.3543,Low,21.03
CUST103951,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.61,5203.11,Yes,1,0.7179,High,76.54
CUST103952,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.15,390.54,Yes,1,0.7559,High,75.7
CUST103953,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.74,977.38,No,0,0.3719,Low,12.18
CUST103954,Female,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.4,574.6,No,0,0.3636,Low,10.32
CUST103955,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),93.6,2250.21,No,0,0.5178,Medium,48.47
CUST103956,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.27,2152.95,Yes,1,0.8315,High,81.71
CUST103957,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,95.8,2332.66,Yes,1,0.8081,High,77.42
CUST103958,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.13,2033.45,Yes,1,0.8216,High,92.95
CUST103959,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),73.78,1788.63,Yes,1,0.2895,Low,21.36
CUST103960,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.45,806.52,No,0,0.1288,Low,3.66
CUST103961,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,74.89,1223.4,No,0,0.317,Low,23.74
CUST103962,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,101.91,1932.11,No,0,0.5798,Medium,59.08
CUST103963,Male,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.44,2580.32,Yes,1,0.6414,Medium,72.12
CUST103964,Male,1,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,96.65,3829.49,Yes,1,0.576,Medium,55.67
CUST103965,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,103.15,503.94,No,0,0.7174,High,74.0
CUST103966,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,67.52,580.96,No,0,0.4343,Medium,29.32
CUST103967,Male,0,Yes,No,62,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.54,6050.9,Yes,1,0.6727,Medium,65.61
CUST103968,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,69.76,1863.55,Yes,1,0.3587,Low,25.02
CUST103969,Female,0,No,Yes,26,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.01,1916.61,No,0,0.4509,Medium,33.82
CUST103970,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),72.24,5213.25,No,0,0.1479,Low,10.69
CUST103971,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.15,2484.91,Yes,1,0.6925,Medium,66.58
CUST103972,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.06,1426.88,Yes,1,0.7786,High,80.25
CUST103973,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.09,333.21,Yes,1,0.7268,High,68.39
CUST103974,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),56.96,1012.23,No,0,0.2747,Low,15.65
CUST103975,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,113.45,2402.28,No,0,0.6948,Medium,78.82
CUST103976,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),58.38,2077.47,No,0,0.2396,Low,13.99
CUST103977,Female,0,No,Yes,38,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),67.94,2587.65,No,0,0.2136,Low,14.51
CUST103978,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.54,3117.96,No,0,0.7257,High,75.14
CUST103979,Male,1,Yes,Yes,42,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,61.39,2542.11,Yes,1,0.2023,Low,12.42
CUST103980,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.94,1291.92,No,0,0.6804,Medium,37.38
CUST103981,Male,1,No,No,6,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,55.28,355.48,No,0,0.4463,Medium,24.67
CUST103982,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.05,502.3,No,0,0.1703,Low,5.12
CUST103983,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,105.3,1791.48,Yes,1,0.7588,High,79.91
CUST103984,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.65,2345.63,Yes,1,0.675,Medium,71.32
CUST103985,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,73.6,3190.82,No,0,0.4653,Medium,34.24
CUST103986,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.61,1899.52,No,0,0.4563,Medium,43.62
CUST103987,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.71,1933.72,Yes,1,0.7026,High,67.95
CUST103988,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),62.67,4502.0,Yes,1,0.2539,Low,15.91
CUST103989,Male,0,Yes,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.3,688.93,No,0,0.5268,Medium,36.51
